time;delayMs;Util;dropProb;reward
0.0;0.0;0.0;0.0;0.25
0.02;0.0;0.0;0.0;0.25
0.04;0.0;0.0;0.0;0.25
0.06;0.0;0.0;0.0;0.25
0.08;0.0;0.003733333433046937;0.0;0.25
0.1;0.0;0.006171428598463535;0.0;0.25
0.12;0.0;0.005400000140070915;0.0;0.25
0.14;0.0;0.004800000227987766;0.0;0.25
0.16;0.0;0.00431999983265996;0.0;0.25
0.18;0.0;0.003927272744476795;0.0;0.25
0.2;0.0;0.003599999938160181;0.0;0.25
0.22;0.0;0.00332307699136436;0.0;0.25
0.24;0.0;0.0030857142992317677;0.0;0.25
0.26;0.0;0.0028800000436604023;0.0;0.25
0.28;0.0;0.0027000000700354576;0.0;0.25
0.3;0.0;0.0025411765091121197;0.0;0.25
0.32;0.0;0.002400000113993883;0.0;0.25
0.34;0.0;0.002273684134706855;0.0;0.25
0.36;0.0;0.00215999991632998;0.0;0.25
0.38;0.0;0.0020571427885442972;0.0;0.25
0.4;0.0;0.0019636363722383976;0.0;0.25
0.42;0.0;0.0018782608676701784;0.0;0.25
0.44;0.0;0.0017999999690800905;0.0;0.25
0.46;0.0;0.001728000002913177;0.0;0.25
0.48;0.0;0.00166153849568218;0.0;0.25
0.5;0.0;0.0015999999595806003;0.0;0.25
0.52;0.0;0.0015428571496158838;0.0;0.25
0.54;0.0;0.001489655114710331;0.0;0.25
0.56;0.0;0.0014400000218302011;0.0;0.25
0.58;0.0;0.001393548329360783;0.0;0.25
0.6;0.0;0.0013500000350177288;0.0;0.25
0.62;0.0;0.0013090908760204911;0.0;0.25
0.64;0.0;0.0012705882545560598;0.0;0.25
0.66;0.0;0.0012342857662588358;0.0;0.25
0.68;0.0;0.0012000000569969416;0.0;0.25
0.7;0.0;0.0011675675632432103;0.0;0.25
0.72;0.0;0.0011368420673534274;0.0;0.25
0.74;0.0;0.001107692252844572;0.0;0.25
0.76;0.0;0.00107999995816499;0.0;0.25
0.78;0.0;0.0010536585468798876;0.0;0.25
0.8;0.0;0.0010285713942721486;0.0;0.25
0.82;0.0;0.0010046511888504028;0.0;0.25
0.84;0.0;0.0009818181861191988;0.0;0.25
0.86;0.0;0.0009599999757483602;0.0;0.25
0.88;0.0;0.0009391304338350892;0.0;0.25
0.9;0.0;0.0009191489079967141;0.0;0.25
0.92;0.0;0.0008999999845400453;0.0;0.25
0.94;0.0;0.0008816326735541224;0.0;0.25
0.96;0.0;0.0008640000014565885;0.0;0.25
0.98;0.0;0.0008470588363707066;0.0;0.25
1.0;0.0;0.00083076924784109;0.0;0.25
1.02;0.0;0.0008150943322107196;0.0;0.25
1.04;0.0;0.0007999999797903001;0.0;0.25
1.06;0.0;0.0007854545256122947;0.0;0.25
