time;delayMs;Util;dropProb;reward
0;0.0;0.9811320900917053;0.009999999776482582;0.9885660409927368
1;0.0;0.9811320900917053;0.004999999888241291;0.9895660281181335
2;0.0;0.9811320900917053;0.0024999999441206455;0.9900660514831543
3;0.0;0.9904761910438538;0.0012499999720603228;0.9949880838394165
4;0.0;0.993630588054657;0.011249999515712261;0.9945653080940247
5;0.0;0.9952152967453003;0.005624999757856131;0.9964826703071594
6;0.0;0.9968051314353943;0.015625;0.9952775835990906
7;0.0;0.9978678226470947;0.0078125;0.9973713755607605
8;0.0;0.9986282587051392;0.0;0.9993141293525696
9;0.0;0.9904761910438538;0.009999999776482582;0.993238091468811
10;0.0;0.9464105367660522;0.009999999776482582;0.9712052345275879
11;0.0;0.9993800520896912;0.019999999552965164;0.9956900477409363
12;0.0;0.9995821118354797;0.009999999776482582;0.997791051864624
13;0.0;0.999721348285675;0.004999999888241291;0.9988606572151184
14;0.0;0.9998151063919067;0.0024999999441206455;0.9994075894355774
15;0.0;0.9998186230659485;0.0;0.9999092817306519
16;0.0;0.9998151063919067;0.0;0.9999075531959534
17;0.0;0.9998151063919067;0.0;0.9999075531959534
18;0.0;0.9998151063919067;0.0;0.9999075531959534
19;0.0;0.9902948141098022;0.009999999776482582;0.9931474328041077
20;0.0;0.999832808971405;0.0;0.9999163746833801
21;0.0;0.9920384287834167;0.009999999776482582;0.9940192103385925
22;0.0;0.999849796295166;0.009999999776482582;0.9979248642921448
23;0.0;0.999849796295166;0.0;0.999924898147583
24;0.0;0.999849796295166;0.0;0.999924898147583
25;0.0;0.9735199809074402;0.009999999776482582;0.9847599864006042
26;0.0;0.9998151063919067;0.004999999888241291;0.9989075660705566
27;0.0;0.99981689453125;0.0;0.999908447265625
28;0.0;0.99981689453125;0.0;0.999908447265625
29;0.0;0.9998151063919067;0.0;0.9999075531959534
30;0.0;0.9905643463134766;0.009999999776482582;0.9932821989059448
31;0.0;0.9842271208763123;0.019999999552965164;0.9881135821342468
32;0.0;0.999849796295166;0.009999999776482582;0.9979248642921448
33;0.0;0.9920384287834167;0.019999999552965164;0.9920192360877991
34;0.0;0.960793137550354;0.029999999329447746;0.9743965864181519
35;0.0;0.9831757545471191;0.05999999865889549;0.9795879125595093
36;0.0;0.9613606929779053;0.05999999865889549;0.9686803221702576
37;0.0;0.9617286324501038;0.04999999701976776;0.9708642959594727
38;0.0;0.9902015328407288;0.02499999850988388;0.9901007413864136
39;0.0;0.9526573419570923;0.03500000014901161;0.9693287014961243
40;0.0;0.9715218544006348;0.07000000029802322;0.9717609286308289
41;0.0;0.975256085395813;0.03500000014901161;0.9806280732154846
42;0.0;0.9842271208763123;0.017500000074505806;0.9886135458946228
43;0.0;0.945170521736145;0.03500000014901161;0.9655852317810059
44;0.0;0.8983025550842285;0.03500000014901161;0.9421512484550476
45;0.0;0.9348132014274597;0.03500000014901161;0.9604066014289856
46;0.0;0.980954110622406;0.02500000037252903;0.9854770302772522
47;0.0;0.9807727336883545;0.015000000596046448;0.9873864054679871
48;0.0;0.9902948141098022;0.030000001192092896;0.989147424697876
49;0.0;0.9904761910438538;0.015000000596046448;0.9922381043434143
50;0.0;0.9980806112289429;0.015000000596046448;0.9960402846336365
51;0.0;0.9842271208763123;0.015000000596046448;0.9891135692596436
52;0.0;0.9764158129692078;0.02500000037252903;0.9832078814506531
53;0.0;0.9842271208763123;0.012500000186264515;0.9896135926246643
54;0.0;0.9920384287834167;0.0062500000931322575;0.9947692155838013
55;0.0;0.9819742441177368;0.012500000186264515;0.9884871244430542
56;0.0;0.9613606929779053;0.02250000089406967;0.976180374622345
57;0.0;0.9902015328407288;0.02250000089406967;0.9906007647514343
58;0.0;0.9712507128715515;0.011250000447034836;0.9833753705024719
59;0.0;0.952206552028656;0.021250000223517418;0.9718532562255859
60;0.0;0.9907358884811401;0.010625000111758709;0.9932429194450378
61;0.0;0.9764158129692078;0.020625000819563866;0.9840828776359558
62;0.0;0.999849796295166;0.010312500409781933;0.9978623986244202
63;0.0;0.9920384287834167;0.02031250111758709;0.9919567108154297
64;0.0;0.9920384287834167;0.010156250558793545;0.9939879775047302
65;0.0;0.9825957417488098;0.0201562512665987;0.9872666001319885
66;0.0;0.980954110622406;0.01007812563329935;0.988461434841156
67;0.0;0.9901064038276672;0.005039062816649675;0.9940453767776489
68;0.0;0.9807727336883545;0.01007812563329935;0.9883707761764526
69;0.0;0.9902948141098022;0.005039062816649675;0.9941396117210388
70;0.0;0.9998219609260559;0.0;0.9999110102653503
71;0.0;0.9998461604118347;0.0;0.9999231100082397
72;0.0;0.999849796295166;0.0;0.999924898147583
73;0.0;0.999849796295166;0.0;0.999924898147583
74;0.0;0.999849796295166;0.0;0.999924898147583
75;0.0;0.9998424053192139;0.0;0.9999212026596069
76;0.0;0.9998186230659485;0.0;0.9999092817306519
77;0.0;0.9998151063919067;0.0;0.9999075531959534
78;0.0;0.99981689453125;0.0;0.999908447265625
