time;delayMs;Util;dropProb;reward
0;0.0;1.0;0.0;1.0
1;0.0;1.0;0.0;1.0
2;0.0;1.0;0.009999999776482582;0.9980000257492065
3;0.0;1.0;0.009999999776482582;0.9980000257492065
4;0.0;1.0;0.019999999552965164;0.9959999918937683
5;0.0;1.0;0.019999999552965164;0.9959999918937683
6;0.0;1.0;0.009999999776482582;0.9980000257492065
7;0.0;1.0;0.019999999552965164;0.9959999918937683
8;0.0;1.0;0.009999999776482582;0.9980000257492065
9;0.0;1.0;0.019999999552965164;0.9959999918937683
10;0.0;1.0;0.03999999910593033;0.9919999837875366
11;0.0;1.0;0.029999999329447746;0.9940000176429749
12;0.0;1.0;0.019999999552965164;0.9959999918937683
13;0.0;1.0;0.009999999776482582;0.9980000257492065
14;0.0;1.0;0.019999999552965164;0.9959999918937683
15;0.0;1.0;0.009999999776482582;0.9980000257492065
16;0.0;1.0;0.009999999776482582;0.9980000257492065
17;0.0;1.0;0.009999999776482582;0.9980000257492065
18;0.0;1.0;0.019999999552965164;0.9959999918937683
19;0.0;1.0;0.009999999776482582;0.9980000257492065
20;0.0;1.0;0.004999999888241291;0.9990000128746033
21;0.0;1.0;0.004999999888241291;0.9990000128746033
22;0.0;1.0;0.004999999888241291;0.9990000128746033
23;0.0;1.0;0.004999999888241291;0.9990000128746033
24;0.0;1.0;0.0024999999441206455;0.9994999766349792
25;0.7415680289268494;1.0;0.0024999999441206455;0.9607526659965515
26;0.7915679812431335;1.0;0.0012499999720603228;0.9587472081184387
27;0.7915679812431335;1.0;0.0006249999860301614;0.9588721990585327
28;0.7915679812431335;1.0;0.010625000111758709;0.9568722248077393
29;0.7415680289268494;1.0;0.0053125000558793545;0.9601901769638062
30;0.7415680289268494;1.0;0.010625000111758709;0.95912766456604
31;0.7915679812431335;1.0;0.0053125000558793545;0.9579347372055054
32;0.7915679812431335;1.0;0.010625000111758709;0.9568722248077393
33;0.7915679812431335;1.0;0.020625000819563866;0.954872190952301
34;0.6915680170059204;1.0;0.020625000819563866;0.959422767162323
35;0.7415680289268494;1.0;0.030625000596046448;0.9551276564598083
36;0.7915679812431335;1.0;0.015312500298023224;0.9559347033500671
37;0.7915679812431335;1.0;0.015312500298023224;0.9559347033500671
38;0.7915679812431335;1.0;0.005312500521540642;0.9579347372055054
39;0.7415680289268494;1.0;0.005312500521540642;0.9601901769638062
40;0.6915680170059204;1.0;0.015312500298023224;0.9604852795600891
41;0.7915679812431335;1.0;0.015312500298023224;0.9559347033500671
42;0.7915679812431335;1.0;0.015312500298023224;0.9559347033500671
43;0.7915679812431335;1.0;0.030625000596046448;0.9528722167015076
44;0.7415680289268494;1.0;0.061250001192092896;0.9490026831626892
45;0.7415680289268494;1.0;0.051249999552965164;0.9510026574134827
46;0.7915679812431335;1.0;0.10249999910593033;0.9384972453117371
47;0.7915679812431335;1.0;0.0925000011920929;0.9404972195625305
48;0.7915679812431335;1.0;0.0925000011920929;0.9404972195625305
49;0.8415679931640625;1.0;0.08250000327825546;0.9402803778648376
50;0.7415680289268494;1.0;0.16500000655651093;0.9282526969909668
51;0.7415680289268494;1.0;0.16500000655651093;0.9282526969909668
52;0.7915679812431335;1.0;0.17500001192092896;0.9239972233772278
53;0.7415680289268494;1.0;0.08750000596046448;0.943752646446228
54;0.6915680170059204;1.0;0.17500001192092896;0.928547739982605
55;0.441567987203598;1.0;0.3500000238418579;0.9056558609008789
56;0.39156800508499146;1.0;0.3500000238418579;0.9082121849060059
57;0.7415680289268494;1.0;0.3400000333786011;0.8932526707649231
58;0.0;1.0;0.6800000667572021;0.8639999628067017
59;0.0;1.0;0.6700000762939453;0.8659999966621399
60;0.0;1.0;0.6800000667572021;0.8639999628067017
61;0.0;1.0;0.6800000667572021;0.8639999628067017
62;0.0;1.0;0.6700000762939453;0.8659999966621399
63;0.0;1.0;0.6700000762939453;0.8659999966621399
64;0.0;1.0;0.6600000858306885;0.8679999709129333
65;0.0;1.0;0.6500000953674316;0.8700000047683716
66;0.0;1.0;1.0;0.800000011920929
67;0.0;1.0;0.9900000095367432;0.8019999861717224
68;0.0;1.0;1.0;0.800000011920929
69;0.0;1.0;0.9900000095367432;0.8019999861717224
70;0.0;1.0;1.0;0.800000011920929
71;0.0;1.0;0.9900000095367432;0.8019999861717224
72;0.0;1.0;0.4950000047683716;0.9010000228881836
73;0.0;1.0;0.4950000047683716;0.9010000228881836
74;0.0;1.0;0.5049999952316284;0.8989999890327454
75;0.0;1.0;0.2524999976158142;0.9495000243186951
76;0.0;1.0;0.24249999225139618;0.9514999985694885
77;0.0;1.0;0.2524999976158142;0.9495000243186951
78;0.0;1.0;0.24249999225139618;0.9514999985694885
