time;delayMs;Util;dropProb;reward
0;0.0;1.0;0.0;1.0
1;0.0;1.0;0.009999999776482582;0.9980000257492065
2;0.0;1.0;0.004999999888241291;0.9990000128746033
3;0.0;1.0;0.0;1.0
4;0.0;1.0;0.009999999776482582;0.9980000257492065
5;0.0;1.0;0.0;1.0
6;0.0;1.0;0.009999999776482582;0.9980000257492065
7;0.0;1.0;0.0;1.0
8;0.0;1.0;0.009999999776482582;0.9980000257492065
9;0.0;1.0;0.009999999776482582;0.9980000257492065
10;0.0;1.0;0.019999999552965164;0.9959999918937683
11;0.0;1.0;0.029999999329447746;0.9940000176429749
12;0.0;1.0;0.029999999329447746;0.9940000176429749
13;0.0;1.0;0.03999999910593033;0.9919999837875366
14;0.0;1.0;0.03999999910593033;0.9919999837875366
15;0.0;1.0;0.029999999329447746;0.9940000176429749
16;0.0;1.0;0.05999999865889549;0.9879999756813049
17;0.0;1.0;0.029999999329447746;0.9940000176429749
18;0.0;1.0;0.029999999329447746;0.9940000176429749
19;0.0;1.0;0.029999999329447746;0.9940000176429749
20;0.0;1.0;0.014999999664723873;0.996999979019165
21;0.0;1.0;0.02500000037252903;0.9950000047683716
22;0.0;1.0;0.015000000596046448;0.996999979019165
23;0.0;1.0;0.02500000037252903;0.9950000047683716
24;0.0;1.0;0.02500000037252903;0.9950000047683716
25;0.0;1.0;0.015000000596046448;0.996999979019165
26;0.0;1.0;0.015000000596046448;0.996999979019165
27;0.0;1.0;0.005000000819563866;0.9990000128746033
28;0.0;1.0;0.010000001639127731;0.9980000257492065
29;0.0;1.0;0.020000001415610313;0.9959999918937683
30;0.0;1.0;0.04000000283122063;0.9919999837875366
31;0.0;1.0;0.08000000566244125;0.984000027179718
32;0.0;1.0;0.09000000357627869;0.9819999933242798
33;0.0;1.0;0.18000000715255737;0.9639999866485596
34;0.0;1.0;0.09000000357627869;0.9819999933242798
35;0.0;1.0;0.04500000178813934;0.9909999966621399
36;0.0;1.0;0.055000003427267075;0.9890000224113464
37;0.0;1.0;0.027500001713633537;0.9944999814033508
38;0.0;1.0;0.027500001713633537;0.9944999814033508
39;0.0;1.0;0.027500001713633537;0.9944999814033508
40;0.0;1.0;0.017500001937150955;0.9965000152587891
41;0.0;1.0;0.008750000968575478;0.9982500076293945
42;0.0;1.0;0.0;1.0
43;0.0;1.0;0.0;1.0
44;0.0;1.0;0.009999999776482582;0.9980000257492065
45;0.0;1.0;0.019999999552965164;0.9959999918937683
46;0.0;1.0;0.03999999910593033;0.9919999837875366
47;0.0;1.0;0.07999999821186066;0.984000027179718
48;0.0;1.0;0.1599999964237213;0.9679999947547913
49;0.0;1.0;0.07999999821186066;0.984000027179718
50;0.0;1.0;0.03999999910593033;0.9919999837875366
51;0.0;1.0;0.05000000074505806;0.9900000095367432
52;0.0;1.0;0.02500000037252903;0.9950000047683716
53;0.0;1.0;0.015000000596046448;0.996999979019165
54;0.0;1.0;0.030000001192092896;0.9940000176429749
55;0.0;1.0;0.020000001415610313;0.9959999918937683
56;0.0;1.0;0.020000001415610313;0.9959999918937683
57;0.0;1.0;0.010000000707805157;0.9980000257492065
58;0.0;1.0;0.020000001415610313;0.9959999918937683
59;0.0;1.0;0.020000001415610313;0.9959999918937683
60;0.0;1.0;0.04000000283122063;0.9919999837875366
61;0.0;1.0;0.030000003054738045;0.9940000176429749
62;0.0;1.0;0.015000001527369022;0.996999979019165
63;0.0;1.0;0.02500000223517418;0.9950000047683716
64;0.0;1.0;0.01250000111758709;0.9975000023841858
65;0.0;1.0;0.02250000089406967;0.9955000281333923
66;0.0;1.0;0.011250000447034836;0.9977499842643738
67;0.0;1.0;0.005625000223517418;0.9988750219345093
68;0.0;1.0;0.005625000223517418;0.9988750219345093
69;0.0;1.0;0.002812500111758709;0.9994375109672546
70;0.0;1.0;0.005625000223517418;0.9988750219345093
71;0.0;1.0;0.0;1.0
72;0.0;1.0;0.0;1.0
73;0.0;1.0;0.0;1.0
74;0.0;1.0;0.009999999776482582;0.9980000257492065
75;0.0;1.0;0.019999999552965164;0.9959999918937683
76;0.0;1.0;0.009999999776482582;0.9980000257492065
77;0.0;1.0;0.004999999888241291;0.9990000128746033
78;0.0;1.0;0.0024999999441206455;0.9994999766349792
79;0.0;1.0;0.0;1.0
80;0.0;1.0;0.0;1.0
81;0.0;1.0;0.0;1.0
82;0.0;1.0;0.009999999776482582;0.9980000257492065
83;0.0;1.0;0.0;1.0
84;0.0;1.0;0.009999999776482582;0.9980000257492065
85;0.0;1.0;0.009999999776482582;0.9980000257492065
86;0.0;1.0;0.019999999552965164;0.9959999918937683
87;0.0;1.0;0.03999999910593033;0.9919999837875366
88;0.0;1.0;0.07999999821186066;0.984000027179718
89;0.0;1.0;0.03999999910593033;0.9919999837875366
90;0.0;1.0;0.07999999821186066;0.984000027179718
91;0.0;1.0;0.07999999821186066;0.984000027179718
92;0.0;1.0;0.07000000029802322;0.9860000014305115
