time;delayMs;Util;dropProb;reward
0;0.0;1.0;0.009999999776482582;0.9980000257492065
1;0.0;1.0;0.004999999888241291;0.9990000128746033
2;0.0;1.0;0.004999999888241291;0.9990000128746033
3;0.0;1.0;0.014999999664723873;0.996999979019165
4;0.0;1.0;0.014999999664723873;0.996999979019165
5;0.0;1.0;0.02500000037252903;0.9950000047683716
6;0.0;1.0;0.012500000186264515;0.9975000023841858
7;0.0;1.0;0.012500000186264515;0.9975000023841858
8;0.0;1.0;0.002500000176951289;0.9994999766349792
9;0.0;1.0;0.005000000353902578;0.9990000128746033
10;0.0;1.0;0.015000000596046448;0.996999979019165
11;0.0;1.0;0.007500000298023224;0.9984999895095825
12;0.0;1.0;0.007500000298023224;0.9984999895095825
13;0.0;1.0;0.003750000149011612;0.9992499947547913
14;0.0;1.0;0.0;1.0
15;0.0;1.0;0.009999999776482582;0.9980000257492065
16;0.0;1.0;0.009999999776482582;0.9980000257492065
17;0.0;1.0;0.019999999552965164;0.9959999918937683
18;0.0;1.0;0.019999999552965164;0.9959999918937683
19;0.0;1.0;0.009999999776482582;0.9980000257492065
20;0.0;1.0;0.004999999888241291;0.9990000128746033
21;0.0;1.0;0.014999999664723873;0.996999979019165
22;0.0;1.0;0.004999999888241291;0.9990000128746033
23;0.0;1.0;0.009999999776482582;0.9980000257492065
24;0.0;1.0;0.0;1.0
25;0.0;1.0;0.009999999776482582;0.9980000257492065
26;0.0;1.0;0.019999999552965164;0.9959999918937683
27;0.0;1.0;0.009999999776482582;0.9980000257492065
28;0.0;1.0;0.004999999888241291;0.9990000128746033
29;0.0;1.0;0.0024999999441206455;0.9994999766349792
30;0.0;1.0;0.004999999888241291;0.9990000128746033
31;0.0;1.0;0.009999999776482582;0.9980000257492065
32;0.0;1.0;0.019999999552965164;0.9959999918937683
33;0.0;1.0;0.019999999552965164;0.9959999918937683
34;0.0;1.0;0.019999999552965164;0.9959999918937683
35;0.0;1.0;0.009999999776482582;0.9980000257492065
36;0.0;1.0;0.004999999888241291;0.9990000128746033
37;0.0;1.0;0.0024999999441206455;0.9994999766349792
38;0.0;1.0;0.0012499999720603228;0.999750018119812
39;0.0;1.0;0.0024999999441206455;0.9994999766349792
40;0.0;1.0;0.0024999999441206455;0.9994999766349792
41;0.0;1.0;0.0012499999720603228;0.999750018119812
42;0.0;1.0;0.0012499999720603228;0.999750018119812
43;0.0;1.0;0.0;1.0
44;0.0;1.0;0.009999999776482582;0.9980000257492065
45;0.0;1.0;0.004999999888241291;0.9990000128746033
46;0.0;1.0;0.004999999888241291;0.9990000128746033
47;0.0;1.0;0.0024999999441206455;0.9994999766349792
48;0.0;1.0;0.0012499999720603228;0.999750018119812
49;0.0;1.0;0.011249999515712261;0.9977499842643738
50;0.0;1.0;0.005624999757856131;0.9988750219345093
51;0.0;1.0;0.011249999515712261;0.9977499842643738
52;0.0;1.0;0.021250000223517418;0.9957500100135803
53;0.0;1.0;0.03125;0.9937499761581421
54;0.0;1.0;0.015625;0.996874988079071
55;0.0;1.0;0.025624999776482582;0.9948750138282776
56;0.0;1.0;0.035624999552965164;0.9928749799728394
57;0.0;1.0;0.035624999552965164;0.9928749799728394
58;0.0;1.0;0.017812499776482582;0.9964374899864197
59;0.0;1.0;0.0078125;0.9984375238418579
60;0.0;1.0;0.00390625;0.999218761920929
61;0.0;1.0;0.0078125;0.9984375238418579
62;0.0;1.0;0.017812499776482582;0.9964374899864197
63;0.0;1.0;0.027812499552965164;0.9944375157356262
64;0.0;1.0;0.013906249776482582;0.9972187280654907
65;0.0;1.0;0.013906249776482582;0.9972187280654907
66;0.0;1.0;0.023906249552965164;0.9952187538146973
67;0.0;1.0;0.033906251192092896;0.9932187795639038
68;0.0;1.0;0.04390625283122063;0.9912187457084656
69;0.0;1.0;0.04390625283122063;0.9912187457084656
70;0.0;1.0;0.05390625447034836;0.9892187714576721
71;0.0;1.0;0.02695312723517418;0.9946093559265137
72;0.0;1.0;0.05390625447034836;0.9892187714576721
73;0.0;1.0;0.10781250894069672;0.9784374833106995
74;0.0;1.0;0.10781250894069672;0.9784374833106995
75;0.0;1.0;0.21562501788139343;0.9568749666213989
76;0.0;1.0;0.10781250894069672;0.9784374833106995
77;0.0;1.0;0.05390625447034836;0.9892187714576721
78;0.0;1.0;0.05390625447034836;0.9892187714576721
79;0.0;1.0;0.02695312723517418;0.9946093559265137
80;0.0;1.0;0.03695312887430191;0.9926093816757202
81;0.0;1.0;0.07390625774860382;0.9852187633514404
82;0.0;1.0;0.06390625983476639;0.9872187376022339
83;0.0;1.0;0.031953129917383194;0.9936093688011169
84;0.0;1.0;0.021953130140900612;0.9956094026565552
85;0.0;1.0;0.031953129917383194;0.9936093688011169
86;0.0;1.0;0.021953130140900612;0.9956094026565552
87;0.0;1.0;0.043906260281801224;0.9912187457084656
88;0.0;1.0;0.053906261920928955;0.9892187714576721
89;0.0;1.0;0.10781252384185791;0.9784374833106995
90;0.0;1.0;0.11781252175569534;0.976437509059906
91;0.0;1.0;0.05890626087784767;0.9882187247276306
92;0.0;1.0;0.11781252175569534;0.976437509059906
93;0.0;1.0;0.05890626087784767;0.9882187247276306
94;0.0;1.0;0.11781252175569534;0.976437509059906
95;0.0;1.0;0.12781251966953278;0.9744374752044678
96;0.0;1.0;0.06390625983476639;0.9872187376022339
97;0.0;1.0;0.06390625983476639;0.9872187376022339
98;0.0;1.0;0.07390625774860382;0.9852187633514404
99;0.0;1.0;0.14781251549720764;0.9704375267028809
100;0.0;1.0;0.15781252086162567;0.9684374928474426
101;0.0;1.0;0.1678125262260437;0.9664375185966492
102;0.0;1.0;0.08390626311302185;0.9832187294960022
103;0.0;1.0;0.09390626102685928;0.9812187552452087
104;0.0;1.0;0.18781252205371857;0.9624375104904175
105;0.0;1.0;0.1978125274181366;0.9604374766349792
106;0.0;1.0;0.18781252205371857;0.9624375104904175
107;0.0;1.0;0.09390626102685928;0.9812187552452087
108;0.0;1.0;0.10390625894069672;0.9792187213897705
109;0.0;1.0;0.05195312947034836;0.9896093606948853
110;0.0;1.0;0.06195313110947609;0.9876093864440918
111;0.0;1.0;0.030976565554738045;0.9938046932220459
112;0.0;1.0;0.06195313110947609;0.9876093864440918
113;0.0;1.0;0.030976565554738045;0.9938046932220459
114;0.0;1.0;0.020976565778255463;0.9958046674728394
115;0.0;1.0;0.010488282889127731;0.9979023337364197
116;0.0;1.0;0.020976565778255463;0.9958046674728394
117;0.0;1.0;0.041953131556510925;0.9916093945503235
118;0.0;1.0;0.05195313319563866;0.9896093606948853
119;0.0;1.0;0.02597656659781933;0.9948046803474426
120;0.0;1.0;0.05195313319563866;0.9896093606948853
121;0.0;1.0;0.041953131556510925;0.9916093945503235
122;0.0;1.0;0.020976565778255463;0.9958046674728394
123;0.0;1.0;0.010488282889127731;0.9979023337364197
124;0.0;1.0;0.020976565778255463;0.9958046674728394
125;0.0;1.0;0.020976565778255463;0.9958046674728394
126;0.0;1.0;0.010488282889127731;0.9979023337364197
127;0.0;1.0;0.020976565778255463;0.9958046674728394
128;0.0;1.0;0.010488282889127731;0.9979023337364197
129;0.0;1.0;0.005244141444563866;0.9989511966705322
130;0.0;1.0;0.005244141444563866;0.9989511966705322
131;0.0;1.0;0.015244141221046448;0.996951162815094
132;0.0;1.0;0.015244141221046448;0.996951162815094
133;0.0;1.0;0.007622070610523224;0.9984756112098694
134;0.0;1.0;0.015244141221046448;0.996951162815094
135;0.0;1.0;0.007622070610523224;0.9984756112098694
136;0.0;1.0;0.017622070387005806;0.9964755773544312
137;0.0;1.0;0.008811035193502903;0.9982377886772156
138;0.0;1.0;0.01881103590130806;0.9962378144264221
139;0.0;1.0;0.03762207180261612;0.9924755692481995
140;0.0;1.0;0.03762207180261612;0.9924755692481995
141;0.0;1.0;0.01881103590130806;0.9962378144264221
142;0.0;1.0;0.00940551795065403;0.9981188774108887
143;0.0;1.0;0.019405517727136612;0.9961189031600952
144;0.0;1.0;0.019405517727136612;0.9961189031600952
145;0.0;1.0;0.019405517727136612;0.9961189031600952
146;0.0;1.0;0.038811035454273224;0.9922378063201904
147;0.0;1.0;0.038811035454273224;0.9922378063201904
148;0.0;1.0;0.048811037093400955;0.9902377724647522
149;0.0;1.0;0.024405518546700478;0.9951189160346985
150;0.0;1.0;0.024405518546700478;0.9951189160346985
151;0.0;1.0;0.024405518546700478;0.9951189160346985
152;0.0;1.0;0.012202759273350239;0.9975594282150269
153;0.0;1.0;0.002202759264037013;0.9995594620704651
154;0.0;1.0;0.002202759264037013;0.9995594620704651
155;0.0;1.0;0.004405518528074026;0.9991189241409302
156;0.0;1.0;0.008811037056148052;0.9982377886772156
157;0.0;1.0;0.017622074112296104;0.9964755773544312
158;0.0;1.0;0.008811037056148052;0.9982377886772156
159;0.0;1.0;0.017622074112296104;0.9964755773544312
160;0.0;1.0;0.017622074112296104;0.9964755773544312
161;0.0;1.0;0.03524414822459221;0.9929511547088623
162;0.0;1.0;0.04524414986371994;0.9909511804580688
163;0.0;1.0;0.04524414986371994;0.9909511804580688
164;0.0;1.0;0.09048829972743988;0.9819023609161377
165;0.0;1.0;0.08048830181360245;0.9839023351669312
166;0.0;1.0;0.09048829972743988;0.9819023609161377
167;0.0;1.0;0.04524414986371994;0.9909511804580688
168;0.0;1.0;0.09048829972743988;0.9819023609161377
169;0.0;1.0;0.04524414986371994;0.9909511804580688
170;0.0;1.0;0.04524414986371994;0.9909511804580688
171;0.0;1.0;0.09048829972743988;0.9819023609161377
172;0.0;1.0;0.09048829972743988;0.9819023609161377
173;0.0;1.0;0.04524414986371994;0.9909511804580688
174;0.0;1.0;0.02262207493185997;0.9954755902290344
175;0.0;1.0;0.02262207493185997;0.9954755902290344
176;0.0;1.0;0.0326220765709877;0.9934755563735962
177;0.0;1.0;0.01631103828549385;0.9967377781867981
178;0.0;1.0;0.006311038509011269;0.9987378120422363
179;0.0;1.0;0.01631103828549385;0.9967377781867981
180;0.0;1.0;0.008155519142746925;0.9983689188957214
181;0.0;1.0;0.004077759571373463;0.9991844296455383
182;0.0;1.0;0.0020388797856867313;0.9995922446250916
183;0.0;1.0;0.004077759571373463;0.9991844296455383
184;0.0;1.0;0.0;1.0
185;0.0;1.0;0.009999999776482582;0.9980000257492065
186;0.0;1.0;0.004999999888241291;0.9990000128746033
187;0.0;1.0;0.0024999999441206455;0.9994999766349792
188;0.0;1.0;0.0012499999720603228;0.999750018119812
189;0.0;1.0;0.0024999999441206455;0.9994999766349792
190;0.0;1.0;0.0;1.0
191;0.0;1.0;0.009999999776482582;0.9980000257492065
192;0.0;1.0;0.0;1.0
193;0.0;1.0;0.0;1.0
194;0.0;1.0;0.0;1.0
195;0.0;1.0;0.009999999776482582;0.9980000257492065
196;0.0;1.0;0.0;1.0
197;0.0;1.0;0.0;1.0
198;0.0;1.0;0.0;1.0
199;0.0;1.0;0.009999999776482582;0.9980000257492065
200;0.0;1.0;0.019999999552965164;0.9959999918937683
201;0.0;1.0;0.009999999776482582;0.9980000257492065
202;0.0;1.0;0.004999999888241291;0.9990000128746033
203;0.0;1.0;0.009999999776482582;0.9980000257492065
204;0.0;1.0;0.004999999888241291;0.9990000128746033
205;0.0;1.0;0.009999999776482582;0.9980000257492065
206;0.0;1.0;0.004999999888241291;0.9990000128746033
207;0.0;1.0;0.014999999664723873;0.996999979019165
208;0.0;1.0;0.007499999832361937;0.9984999895095825
209;0.0;1.0;0.0037499999161809683;0.9992499947547913
210;0.0;1.0;0.0018749999580904841;0.999625027179718
211;0.0;1.0;0.0;1.0
212;0.0;1.0;0.009999999776482582;0.9980000257492065
