time;delayMs;Util;dropProb;reward
0;0.0;0.058479998260736465;0.0;0.5584800243377686
1;0.0;0.0;0.0;0.5
2;0.0;0.1128000020980835;0.0;0.6128000020980835
3;0.0;0.225600004196167;0.0;0.725600004196167
4;0.0;0.451200008392334;0.0;0.951200008392334
5;0.0;0.451200008392334;0.0;0.951200008392334
6;0.0;0.451200008392334;0.0;0.951200008392334
7;0.0;1.0;0.0;1.5
8;0.0;1.0;0.0;1.5
9;0.0;1.0;0.0;1.5
10;0.0;1.0;0.0;1.5
11;0.0;1.0;0.0;1.5
12;0.0;1.0;0.0;1.5
13;0.00609119987487793;0.7181599736213684;0.0;-0.49980029463768005
14;0.016920000076293944;0.5414400100708008;0.0;-0.8469528555870056
15;0.026545600891113283;0.5414400100708008;0.0;-0.8859531283378601
16;0.026545600891113283;1.0;0.0;-0.4273931086063385
17;0.026545600891113283;0.9625599980354309;0.0;-0.4648331105709076
18;0.026545600891113283;1.0;0.0;-0.4273931086063385
19;0.027673599243164062;0.9663199782371521;0.0;-0.4639294147491455
20;0.026545600891113283;1.0;0.0;-0.4273931086063385
21;0.026545600891113283;1.0;0.0;-0.4273931086063385
22;0.024289600372314455;0.9625599980354309;0.10000000149011612;-0.458356112241745
23;0.021808000564575197;0.9700800180435181;0.20000000298023224;-0.4422314763069153
24;0.014588800430297852;0.9099199771881104;0.30000001192092896;-0.4617827534675598
25;0.010904000282287598;0.9700800180435181;0.3100000023841858;-0.36190924048423767
26;0.00481279993057251;0.9700800180435181;0.3199999928474426;-0.18585173785686493
27;0.0;0.7369599938392639;0.41999998688697815;1.2369600534439087
28;0.0;0.0;0.3199999928474426;0.5
29;0.0;0.0;0.3199999928474426;0.5
30;0.0;0.6705600023269653;0.3199999928474426;1.1705600023269653
31;0.0;1.0;0.2199999988079071;1.5
32;0.0;0.0;0.11999999731779099;0.5
33;0.0;0.39480000734329224;0.11999999731779099;0.8948000073432922
34;0.0;0.451200008392334;0.019999997690320015;0.951200008392334
35;0.0;0.16920000314712524;0.0;0.6692000031471252
36;0.0;0.6204000115394592;0.0;1.1203999519348145
37;0.0;0.5640000104904175;0.0;1.0640000104904175
38;0.0;0.5192000269889832;0.0;1.0191999673843384
39;0.0;0.3384000062942505;0.0;0.8384000062942505
40;0.0;0.704479992389679;0.0;1.2044800519943237
41;0.0;0.41280001401901245;0.0;0.9128000140190125
42;0.0;0.17295999825000763;0.0;0.6729599833488464
43;0.0;0.28200000524520874;0.0;0.7820000052452087
44;0.0;0.0;0.0;0.5
45;0.0;0.33671998977661133;0.0;0.8367199897766113
46;0.0;0.5899999737739563;0.0;1.090000033378601
47;0.0;0.5285599827766418;0.0;1.0285600423812866
48;0.0;0.8218399882316589;0.0;1.3218400478363037
49;0.0;0.225600004196167;0.0;0.725600004196167
50;0.0;1.0;0.0;1.5
51;0.0;0.7332000136375427;0.0;1.233199954032898
52;0.0;0.9588000178337097;0.0;1.458799958229065
53;0.0;1.0;0.0;1.5
54;0.0;1.0;0.0;1.5
55;0.0;1.0;0.0;1.5
56;0.0;1.0;0.0;1.5
57;0.0;1.0;0.0;1.5
58;0.0;1.0;0.0;1.5
59;0.0;1.0;0.0;1.5
60;0.0;0.9588000178337097;0.0;1.458799958229065
61;0.0;1.0;0.0;1.5
62;0.0;1.0;0.0;1.5
63;0.0;0.9588000178337097;0.0;1.458799958229065
64;0.0;1.0;0.0;1.5
65;0.0;1.0;0.0;1.5
66;0.0;1.0;0.0;1.5
67;0.0;0.9588000178337097;0.0;1.458799958229065
68;0.0;1.0;0.0;1.5
69;0.0;1.0;0.0;1.5
70;0.0;0.9588000178337097;0.0;1.458799958229065
71;0.0;1.0;0.0;1.5
72;0.0;1.0;0.0;1.5
73;0.0;0.9588000178337097;0.0;1.458799958229065
74;0.0;1.0;0.0;1.5
75;0.0;1.0;0.0;1.5
76;0.0;1.0;0.0;1.5
77;0.0;1.0;0.0;1.5
78;0.0;1.0;0.0;1.5
79;0.0;1.0;0.0;1.5
80;0.0;0.9588000178337097;0.0;1.458799958229065
81;0.0;1.0;0.0;1.5
82;0.0;1.0;0.0;1.5
83;0.0;1.0;0.0;1.5
84;0.0;1.0;0.0;1.5
85;0.0;1.0;0.0;1.5
86;0.0;1.0;0.0;1.5
87;0.0;1.0;0.0;1.5
88;0.0;1.0;0.0;1.5
89;0.0;1.0;0.0;1.5
90;0.0;0.9588000178337097;0.0;1.458799958229065
91;0.0;1.0;0.0;1.5
92;0.0;1.0;0.0;1.5
93;0.0;1.0;0.0;1.5
94;0.0;1.0;0.0;1.5
95;0.0;1.0;0.0;1.5
96;0.0;1.0;0.0;1.5
97;0.0;0.9588000178337097;0.0;1.458799958229065
98;0.0;1.0;0.0;1.5
