FI;42;16;10.10.6.2;10.0.6.1;420
FI;42;17;10.10.7.2;10.0.7.1;420
FI;42;18;10.10.8.2;10.0.8.1;420
FI;42;19;10.10.9.2;10.0.9.1;420
FI;42;20;10.10.10.2;10.0.10.1;420
FI;43;1;10.0.1.1;10.10.1.2;32037256
FI;43;2;10.10.1.2;10.0.1.1;2188580
FI;43;3;10.0.2.1;10.10.2.2;12105830
FI;43;4;10.10.2.2;10.0.2.1;776208
FI;43;5;10.0.3.1;10.10.3.2;3434800
FI;43;6;10.0.4.1;10.10.4.2;1869768
FI;43;7;10.0.5.1;10.10.5.2;1869768
FI;43;8;10.10.3.2;10.0.3.1;155276
FI;43;9;10.10.4.2;10.0.4.1;67916
FI;43;10;10.10.5.2;10.0.5.1;67916
FI;43;11;10.0.6.1;10.10.6.2;43818
FI;43;12;10.0.7.1;10.10.7.2;43818
FI;43;13;10.0.8.1;10.10.8.2;43818
FI;43;14;10.0.9.1;10.10.9.2;43818
FI;43;15;10.0.10.1;10.10.10.2;43818
FI;43;16;10.10.6.2;10.0.6.1;1668
FI;43;17;10.10.7.2;10.0.7.1;1668
FI;43;18;10.10.8.2;10.0.8.1;1668
FI;43;19;10.10.9.2;10.0.9.1;1668
FI;43;20;10.10.10.2;10.0.10.1;1668
FI;44;1;10.0.1.1;10.10.1.2;32714056
FI;44;2;10.10.1.2;10.0.1.1;2227164
FI;44;3;10.0.2.1;10.10.2.2;12174920
FI;44;4;10.10.2.2;10.0.2.1;778756
FI;44;5;10.0.3.1;10.10.3.2;3649120
FI;44;6;10.0.4.1;10.10.4.2;1900788
FI;44;7;10.0.5.1;10.10.5.2;1900788
FI;44;8;10.10.3.2;10.0.3.1;165364
FI;44;9;10.10.4.2;10.0.4.1;70152
FI;44;10;10.10.5.2;10.0.5.1;70152
FI;44;11;10.0.6.1;10.10.6.2;88938
FI;44;12;10.0.7.1;10.10.7.2;88938
FI;44;13;10.0.8.1;10.10.8.2;88938
FI;44;14;10.0.9.1;10.10.9.2;88938
FI;44;15;10.0.10.1;10.10.10.2;88938
FI;44;16;10.10.6.2;10.0.6.1;3332
FI;44;17;10.10.7.2;10.0.7.1;3332
FI;44;18;10.10.8.2;10.0.8.1;3332
FI;44;19;10.10.9.2;10.0.9.1;3332
FI;44;20;10.10.10.2;10.0.10.1;3332
FI;45;1;10.0.1.1;10.10.1.2;33192328
FI;45;2;10.10.1.2;10.0.1.1;2260340
FI;45;3;10.0.2.1;10.10.2.2;12211580
FI;45;4;10.10.2.2;10.0.2.1;780108
FI;45;5;10.0.3.1;10.10.3.2;3864850
FI;45;6;10.0.4.1;10.10.4.2;1933218
FI;45;7;10.0.5.1;10.10.5.2;1933218
FI;45;8;10.10.3.2;10.0.3.1;173320
FI;45;9;10.10.4.2;10.0.4.1;71348
FI;45;10;10.10.5.2;10.0.5.1;71348
FI;45;11;10.0.6.1;10.10.6.2;179178
FI;45;12;10.0.7.1;10.10.7.2;179178
FI;45;13;10.0.8.1;10.10.8.2;179178
FI;45;14;10.0.9.1;10.10.9.2;179178
FI;45;15;10.0.10.1;10.10.10.2;179178
FI;45;16;10.10.6.2;10.0.6.1;6660
FI;45;17;10.10.7.2;10.0.7.1;6660
FI;45;18;10.10.8.2;10.0.8.1;6660
FI;45;19;10.10.9.2;10.0.9.1;6660
FI;45;20;10.10.10.2;10.0.10.1;6660
FI;46;1;10.0.1.1;10.10.1.2;33291592
FI;46;2;10.10.1.2;10.0.1.1;2275940
FI;46;3;10.0.2.1;10.10.2.2;12211580
FI;46;4;10.10.2.2;10.0.2.1;780108
FI;46;5;10.0.3.1;10.10.3.2;4081990
FI;46;6;10.0.4.1;10.10.4.2;1962828
FI;46;7;10.0.5.1;10.10.5.2;1933218
FI;46;8;10.10.3.2;10.0.3.1;178936
FI;46;9;10.10.4.2;10.0.4.1;71348
FI;46;10;10.10.5.2;10.0.5.1;71348
FI;46;11;10.0.6.1;10.10.6.2;359658
FI;46;12;10.0.7.1;10.10.7.2;359658
FI;46;13;10.0.8.1;10.10.8.2;359658
FI;46;14;10.0.9.1;10.10.9.2;359658
FI;46;15;10.0.10.1;10.10.10.2;359658
FI;46;16;10.10.6.2;10.0.6.1;13316
FI;46;17;10.10.7.2;10.0.7.1;13316
FI;46;18;10.10.8.2;10.0.8.1;13316
FI;46;19;10.10.9.2;10.0.9.1;13316
FI;46;20;10.10.10.2;10.0.10.1;12120
FI;47;1;10.0.1.1;10.10.1.2;33712712
FI;47;2;10.10.1.2;10.0.1.1;2305060
FI;47;3;10.0.2.1;10.10.2.2;12249650
FI;47;4;10.10.2.2;10.0.2.1;781512
FI;47;5;10.0.3.1;10.10.3.2;4235680
FI;47;6;10.0.4.1;10.10.4.2;1967058
FI;47;7;10.0.5.1;10.10.5.2;1967058
FI;47;8;10.10.3.2;10.0.3.1;186996
FI;47;9;10.10.4.2;10.0.4.1;72596
FI;47;10;10.10.5.2;10.0.5.1;72596
FI;47;11;10.0.6.1;10.10.6.2;720618
FI;47;12;10.0.7.1;10.10.7.2;595128
FI;47;13;10.0.8.1;10.10.8.2;359658
FI;47;14;10.0.9.1;10.10.9.2;359658
FI;47;15;10.0.10.1;10.10.10.2;359658
FI;47;16;10.10.6.2;10.0.6.1;26628
FI;47;17;10.10.7.2;10.0.7.1;17320
FI;47;18;10.10.8.2;10.0.8.1;13316
FI;47;19;10.10.9.2;10.0.9.1;13316
FI;47;20;10.10.10.2;10.0.10.1;13316
FI;48;1;10.0.1.1;10.10.1.2;33802952
FI;48;2;10.10.1.2;10.0.1.1;2306204
FI;48;3;10.0.2.1;10.10.2.2;12304640
FI;48;4;10.10.2.2;10.0.2.1;781564
FI;48;5;10.0.3.1;10.10.3.2;4300540
FI;48;6;10.0.4.1;10.10.4.2;2017818
FI;48;7;10.0.5.1;10.10.5.2;2017818
FI;48;8;10.10.3.2;10.0.3.1;189388
FI;48;9;10.10.4.2;10.0.4.1;74468
FI;48;10;10.10.5.2;10.0.5.1;74468
FI;48;11;10.0.6.1;10.10.6.2;720618
FI;48;12;10.0.7.1;10.10.7.2;720618
FI;48;13;10.0.8.1;10.10.8.2;630378
FI;48;14;10.0.9.1;10.10.9.2;630378
FI;48;15;10.0.10.1;10.10.10.2;630378
FI;48;16;10.10.6.2;10.0.6.1;26628
FI;48;17;10.10.7.2;10.0.7.1;26628
FI;48;18;10.10.8.2;10.0.8.1;23300
FI;48;19;10.10.9.2;10.0.9.1;23300
FI;48;20;10.10.10.2;10.0.10.1;23300
FI;49;1;10.0.1.1;10.10.1.2;34133832
FI;49;2;10.10.1.2;10.0.1.1;2334180
FI;49;3;10.0.2.1;10.10.2.2;12307460
FI;49;4;10.10.2.2;10.0.2.1;783644
FI;49;5;10.0.3.1;10.10.3.2;4454230
FI;49;6;10.0.4.1;10.10.4.2;2017818
FI;49;7;10.0.5.1;10.10.5.2;2017818
FI;49;8;10.10.3.2;10.0.3.1;195056
FI;49;9;10.10.4.2;10.0.4.1;74468
FI;49;10;10.10.5.2;10.0.5.1;74468
FI;49;11;10.0.6.1;10.10.6.2;1262058
FI;49;12;10.0.7.1;10.10.7.2;936348
FI;49;13;10.0.8.1;10.10.8.2;631788
FI;49;14;10.0.9.1;10.10.9.2;631788
FI;49;15;10.0.10.1;10.10.10.2;630378
FI;49;16;10.10.6.2;10.0.6.1;46596
FI;49;17;10.10.7.2;10.0.7.1;29904
FI;49;18;10.10.8.2;10.0.8.1;23352
FI;49;19;10.10.9.2;10.0.9.1;23352
FI;49;20;10.10.10.2;10.0.10.1;23300
FI;50;1;10.0.1.1;10.10.1.2;34504742
FI;50;2;10.10.1.2;10.0.1.1;2347024
FI;50;3;10.0.2.1;10.10.2.2;12337070
FI;50;4;10.10.2.2;10.0.2.1;784736
FI;50;5;10.0.3.1;10.10.3.2;4520500
FI;50;6;10.0.4.1;10.10.4.2;2043198
FI;50;7;10.0.5.1;10.10.5.2;2043198
FI;50;8;10.10.3.2;10.0.3.1;197500
FI;50;9;10.10.4.2;10.0.4.1;75404
FI;50;10;10.10.5.2;10.0.5.1;75404
FI;50;11;10.0.6.1;10.10.6.2;1263468
FI;50;12;10.0.7.1;10.10.7.2;1262058
FI;50;13;10.0.8.1;10.10.8.2;765738
FI;50;14;10.0.9.1;10.10.9.2;765738
FI;50;15;10.0.10.1;10.10.10.2;765738
FI;50;16;10.10.6.2;10.0.6.1;46648
FI;50;17;10.10.7.2;10.0.7.1;46596
FI;50;18;10.10.8.2;10.0.8.1;28292
FI;50;19;10.10.9.2;10.0.9.1;28292
FI;50;20;10.10.10.2;10.0.10.1;28292
FI;51;1;10.0.1.1;10.10.1.2;34753532
FI;51;2;10.10.1.2;10.0.1.1;2363560
FI;51;3;10.0.2.1;10.10.2.2;12346940
FI;51;4;10.10.2.2;10.0.2.1;784788
FI;51;5;10.0.3.1;10.10.3.2;4741870
FI;51;6;10.0.4.1;10.10.4.2;2055888
FI;51;7;10.0.5.1;10.10.5.2;2055888
FI;51;8;10.10.3.2;10.0.3.1;203168
FI;51;9;10.10.4.2;10.0.4.1;75456
FI;51;10;10.10.5.2;10.0.5.1;75456
FI;51;11;10.0.6.1;10.10.6.2;1532778
FI;51;12;10.0.7.1;10.10.7.2;1532778
FI;51;13;10.0.8.1;10.10.8.2;833418
FI;51;14;10.0.9.1;10.10.9.2;833418
FI;51;15;10.0.10.1;10.10.10.2;833418
FI;51;16;10.10.6.2;10.0.6.1;56580
FI;51;17;10.10.7.2;10.0.7.1;56580
FI;51;18;10.10.8.2;10.0.8.1;30788
FI;51;19;10.10.9.2;10.0.9.1;30788
FI;51;20;10.10.10.2;10.0.10.1;29748
FI;52;1;10.0.1.1;10.10.1.2;35163842
FI;52;2;10.10.1.2;10.0.1.1;2378744
FI;52;3;10.0.2.1;10.10.2.2;12361040
FI;52;4;10.10.2.2;10.0.2.1;785620
FI;52;5;10.0.3.1;10.10.3.2;5118340
FI;52;6;10.0.4.1;10.10.4.2;2062938
FI;52;7;10.0.5.1;10.10.5.2;2062938
FI;52;8;10.10.3.2;10.0.3.1;217104
FI;52;9;10.10.4.2;10.0.4.1;76132
FI;52;10;10.10.5.2;10.0.5.1;76132
FI;52;11;10.0.6.1;10.10.6.2;1714668
FI;52;12;10.0.7.1;10.10.7.2;1682238
FI;52;13;10.0.8.1;10.10.8.2;867258
FI;52;14;10.0.9.1;10.10.9.2;867258
FI;52;15;10.0.10.1;10.10.10.2;867258
FI;52;16;10.10.6.2;10.0.6.1;61572
FI;52;17;10.10.7.2;10.0.7.1;61572
FI;52;18;10.10.8.2;10.0.8.1;32036
FI;52;19;10.10.9.2;10.0.9.1;32036
FI;52;20;10.10.10.2;10.0.10.1;32036
FI;53;1;10.0.1.1;10.10.1.2;35461352
FI;53;2;10.10.1.2;10.0.1.1;2386596
FI;53;3;10.0.2.1;10.10.2.2;12377960
FI;53;4;10.10.2.2;10.0.2.1;785984
FI;53;5;10.0.3.1;10.10.3.2;5637220
FI;53;6;10.0.4.1;10.10.4.2;2078448
FI;53;7;10.0.5.1;10.10.5.2;2078448
FI;53;8;10.10.3.2;10.0.3.1;237748
FI;53;9;10.10.4.2;10.0.4.1;76496
FI;53;10;10.10.5.2;10.0.5.1;76496
FI;53;11;10.0.6.1;10.10.6.2;1811958
FI;53;12;10.0.7.1;10.10.7.2;1811958
FI;53;13;10.0.8.1;10.10.8.2;909558
FI;53;14;10.0.9.1;10.10.9.2;909558
FI;53;15;10.0.10.1;10.10.10.2;909558
FI;53;16;10.10.6.2;10.0.6.1;66876
FI;53;17;10.10.7.2;10.0.7.1;66876
FI;53;18;10.10.8.2;10.0.8.1;33596
FI;53;19;10.10.9.2;10.0.9.1;33596
FI;53;20;10.10.10.2;10.0.10.1;33596
FI;53;21;10.0.11.1;10.10.11.2;1518
FI;53;22;10.0.12.1;10.10.12.2;1518
FI;53;23;10.0.13.1;10.10.13.2;1518
FI;53;24;10.0.14.1;10.10.14.2;1518
FI;53;25;10.0.15.1;10.10.15.2;1518
FI;53;26;10.0.16.1;10.10.16.2;1518
FI;53;27;10.0.17.1;10.10.17.2;1518
FI;53;28;10.0.18.1;10.10.18.2;1518
FI;53;29;10.0.19.1;10.10.19.2;1518
FI;53;30;10.0.20.1;10.10.20.2;1518
FI;53;31;10.0.21.1;10.10.21.2;1518
FI;53;32;10.0.22.1;10.10.22.2;1518
FI;53;33;10.0.23.1;10.10.23.2;1518
FI;53;34;10.0.24.1;10.10.24.2;1518
FI;53;35;10.0.25.1;10.10.25.2;1518
FI;53;36;10.0.26.1;10.10.26.2;1518
FI;53;37;10.0.27.1;10.10.27.2;1518
FI;53;38;10.0.28.1;10.10.28.2;1518
FI;53;39;10.0.29.1;10.10.29.2;1518
FI;53;40;10.0.30.1;10.10.30.2;1518
FI;53;41;10.10.11.2;10.0.11.1;108
FI;53;42;10.10.12.2;10.0.12.1;108
FI;53;43;10.10.13.2;10.0.13.1;108
FI;53;44;10.10.14.2;10.0.14.1;108
FI;53;45;10.10.15.2;10.0.15.1;108
FI;53;46;10.10.16.2;10.0.16.1;108
FI;53;47;10.10.17.2;10.0.17.1;108
FI;53;48;10.10.18.2;10.0.18.1;108
FI;53;49;10.10.19.2;10.0.19.1;108
FI;53;50;10.10.20.2;10.0.20.1;108
FI;53;51;10.10.21.2;10.0.21.1;108
FI;53;52;10.10.22.2;10.0.22.1;108
FI;53;53;10.10.23.2;10.0.23.1;108
FI;53;54;10.10.24.2;10.0.24.1;108
FI;53;55;10.10.25.2;10.0.25.1;108
FI;53;56;10.10.26.2;10.0.26.1;108
FI;53;57;10.10.27.2;10.0.27.1;108
FI;53;58;10.10.28.2;10.0.28.1;108
FI;53;59;10.10.29.2;10.0.29.1;108
FI;53;60;10.10.30.2;10.0.30.1;108
FI;54;1;10.0.1.1;10.10.1.2;35706692
FI;54;2;10.10.1.2;10.0.1.1;2394708
FI;54;3;10.0.2.1;10.10.2.2;12396290
FI;54;4;10.10.2.2;10.0.2.1;786920
FI;54;5;10.0.3.1;10.10.3.2;6109570
